"","X","EDUC","LWKLYWGE","QOB","YOB","first_quarter"
"19611",194930,13,5.28345251083374,1,1925,1
"19612",194931,16,5.61851644515991,2,1925,0
"19613",194941,7,4.44599056243896,3,1925,0
"19614",194944,9,5.61851644515991,4,1925,0
"19615",194955,16,5.54467964172363,1,1925,1
"19616",194983,10,5.47169733047485,1,1925,1
"19617",194991,16,5.65348625183105,1,1925,1
"19618",194996,18,5.52142190933228,2,1925,0
"19619",195026,10,4.52622556686401,4,1925,0
"19620",195040,10,5.06153964996338,1,1925,1
"19621",195044,13,4.92888641357422,2,1925,0
"19622",195049,10,4.72504234313965,3,1925,0
"19623",195063,16,6.37877559661865,4,1925,0
"19624",195078,7,4.2219557762146,2,1925,0
"19625",195090,17,5.68727445602417,1,1925,1
"19626",195108,11,5.28345251083374,4,1925,0
"19627",195122,11,5.65444040298462,4,1925,0
"19628",195135,10,5.06153964996338,2,1925,0
"19629",195148,14,5.28345251083374,4,1925,0
"19630",195149,10,5.26335048675537,4,1925,0
"19631",195184,16,3.47640180587769,3,1925,0
"19632",195203,12,5.76399183273315,1,1925,1
"19633",195210,8,5.28345251083374,2,1925,0
"19634",195236,10,4.99741077423096,4,1925,0
"19635",195240,16,5.28345251083374,2,1925,0
"19636",195241,10,5.81205034255981,3,1925,0
"19637",195243,8,5.19518804550171,1,1925,1
"19638",195269,14,5.61851644515991,3,1925,0
"19639",195306,10,5.37831497192383,3,1925,0
"19640",195312,11,5.37831497192383,4,1925,0
"19641",195313,10,6.27359819412231,4,1925,0
"19642",195317,12,5.59693193435669,3,1925,0
"19643",195321,16,5.28345251083374,4,1925,0
"19644",195324,12,5.17863893508911,2,1925,0
"19645",195340,12,5.43974018096924,3,1925,0
"19646",195342,13,5.68727445602417,4,1925,0
"19647",195352,12,5.28345251083374,2,1925,0
"19648",195386,14,5.46495294570923,1,1925,1
"19649",195389,10,3.08317470550537,4,1925,0
"19650",195399,12,4.80843114852905,3,1925,0
"19651",195401,12,3.02424359321594,1,1925,1
"19652",195420,18,6.32756900787354,1,1925,1
"19653",195425,11,5.54467964172363,3,1925,0
"19654",195436,12,6.0692195892334,4,1925,0
"19655",195443,12,5.17863893508911,2,1925,0
"19656",195460,12,5.23241853713989,3,1925,0
"19657",195461,12,5.28345251083374,2,1925,0
"19658",195497,6,5.02700042724609,2,1925,0
"19659",195505,12,5.84095525741577,4,1925,0
"19660",195506,10,5.17863893508911,1,1925,1
"19661",195509,12,5.37831497192383,3,1925,0
"19662",195514,12,4.18474054336548,3,1925,0
"19663",195515,9,5.08608245849609,4,1925,0
"19664",195552,12,5.54467964172363,3,1925,0
"19665",195556,18,6.37877559661865,3,1925,0
"19666",195559,16,5.4895453453064,3,1925,0
"19667",195564,14,6.19678354263306,2,1925,0
"19668",195566,13,5.50561046600342,4,1925,0
"19669",195577,12,4.74228572845459,2,1925,0
"19670",195585,16,5.55587244033813,1,1925,1
"19671",195597,17,5.37831497192383,4,1925,0
"19672",195624,12,5.06153964996338,3,1925,0
"19673",195625,12,5.17863893508911,3,1925,0
"19674",195633,12,5.54467964172363,4,1925,0
"19675",195643,11,5.70374393463135,1,1925,1
"19676",195657,16,5.86904764175415,3,1925,0
"19677",195658,12,5.94887924194336,2,1925,0
"19678",195660,10,5.02355813980103,1,1925,1
"19679",195667,11,4.99741077423096,2,1925,0
"19680",195670,12,5.80025053024292,4,1925,0
"19681",195678,12,5.242835521698,2,1925,0
"19682",195683,16,3.47640180587769,4,1925,0
"19683",195689,10,4.49094676971436,4,1925,0
"19684",195691,12,5.17863893508911,1,1925,1
"19685",195709,12,5.39625310897827,2,1925,0
"19686",195714,18,6.37877559661865,3,1925,0
"19687",195721,8,5.12180233001709,2,1925,0
"19688",195727,12,5.17863893508911,4,1925,0
"19689",195742,11,4.49094676971436,3,1925,0
"19690",195745,18,5.74134397506714,3,1925,0
"19691",195780,8,5.46495294570923,3,1925,0
"19692",195790,12,5.17863893508911,2,1925,0
"19693",195801,16,5.68727445602417,2,1925,0
"19694",195805,12,5.86904764175415,3,1925,0
"19695",195814,6,4.14116907119751,1,1925,1
"19696",195819,7,4.92888641357422,2,1925,0
"19697",195820,14,5.54467964172363,3,1925,0
"19698",195823,17,5.86349201202393,4,1925,0
"19699",195827,12,5.12180233001709,2,1925,0
"19700",195829,14,5.69685125350952,2,1925,0
"19701",195850,13,4.67725849151611,4,1925,0
"19702",195857,12,5.49000215530396,1,1925,1
"19703",195879,8,5.07388639450073,4,1925,0
"19704",195891,12,5.11003684997559,2,1925,0
"19705",195903,13,3.02424359321594,2,1925,0
"19706",195904,14,5.08608245849609,3,1925,0
"19707",195909,12,5.21125268936157,2,1925,0
"19708",195913,12,5.28345251083374,1,1925,1
"19709",195924,0,5.21122312545776,4,1925,0
"19710",195940,12,5.28345251083374,3,1925,0
"19711",195943,12,5.36004877090454,3,1925,0
"19712",195944,8,4.46872138977051,3,1925,0
"19713",195965,11,5.46495294570923,2,1925,0
"19714",195972,8,5.33371448516846,2,1925,0
"19715",195979,11,4.82430553436279,2,1925,0
"19716",196029,12,5.12180233001709,2,1925,0
"19717",196031,16,5.61851644515991,3,1925,0
"19718",196039,12,5.27345180511475,4,1925,0
"19719",196054,12,4.82616710662842,1,1925,1
"19720",196070,12,5.28345251083374,2,1925,0
"19721",196072,12,5.1118016242981,1,1925,1
"19722",196074,12,5.33200788497925,3,1925,0
"19723",196079,16,5.7516074180603,3,1925,0
"19724",196083,12,3.69352555274963,4,1925,0
"19725",196097,12,5.47321748733521,4,1925,0
"19726",196101,8,4.80790710449219,3,1925,0
"19727",196103,12,5.28345251083374,4,1925,0
"19728",196107,12,5.43119287490845,4,1925,0
"19729",196125,12,5.33371448516846,4,1925,0
"19730",196142,12,5.08608245849609,3,1925,0
"19731",196146,11,5.68727445602417,4,1925,0
"19732",196155,7,5.242835521698,1,1925,1
"19733",196157,18,6.88795280456543,1,1925,1
"19734",196173,15,4.92888641357422,4,1925,0
"19735",196184,13,5.17863893508911,4,1925,0
"19736",196187,12,5.17863893508911,2,1925,0
"19737",196230,13,5.12180233001709,1,1925,1
"19738",196232,12,5.06153964996338,1,1925,1
"19739",196234,12,5.28345251083374,4,1925,0
"19740",196244,18,6.27359819412231,1,1925,1
"19741",196247,10,5.23241853713989,1,1925,1
"19742",196250,12,5.38732433319092,1,1925,1
"19743",196260,8,5.31286764144897,2,1925,0
"19744",196267,12,5.46495294570923,4,1925,0
"19745",196278,16,5.92297029495239,2,1925,0
"19746",196280,12,5.17863893508911,2,1925,0
"19747",196286,14,5.63265132904053,1,1925,1
"19748",196303,12,5.50561046600342,1,1925,1
"19749",196318,12,5.28345251083374,2,1925,0
"19750",196322,4,5.08795118331909,2,1925,0
"19751",196325,12,5.4895453453064,3,1925,0
"19752",196329,12,5.06153964996338,3,1925,0
"19753",196341,8,5.06153964996338,3,1925,0
"19754",196349,16,5.97413396835327,2,1925,0
"19755",196350,16,6.88795280456543,3,1925,0
"19756",196370,10,5.46495294570923,1,1925,1
"19757",196374,12,5.3031587600708,2,1925,0
"19758",196399,12,5.17863893508911,2,1925,0
"19759",196405,18,5.91067218780518,3,1925,0
"19760",196417,12,5.68727445602417,4,1925,0
"19761",196419,12,5.61851644515991,2,1925,0
"19762",196420,16,5.68727445602417,4,1925,0
"19763",196438,12,5.41387557983398,1,1925,1
"19764",196445,16,6.34493112564087,1,1925,1
"19765",196447,10,5.54467964172363,2,1925,0
"19766",196451,12,5.44821548461914,4,1925,0
"19767",196457,14,5.7516074180603,1,1925,1
"19768",196498,12,5.11003684997559,2,1925,0
"19769",196507,11,5.13343095779419,1,1925,1
"19770",196518,11,5.44821548461914,1,1925,1
"19771",196532,12,5.54467964172363,4,1925,0
"19772",196542,16,5.12180233001709,2,1925,0
"19773",196570,12,4.68963766098022,2,1925,0
"19774",196571,7,5.37831497192383,1,1925,1
"19775",196575,18,6.88795280456543,1,1925,1
"19776",196579,10,5.33371448516846,4,1925,0
"19777",196581,11,4.85531854629517,3,1925,0
"19778",196598,7,5.07388639450073,1,1925,1
"19779",196607,7,4.96749591827393,2,1925,0
"19780",196608,12,5.97413396835327,3,1925,0
"19781",196621,11,4.63406229019165,2,1925,0
"19782",196624,14,6.02439546585083,2,1925,0
"19783",196632,18,6.02811241149902,2,1925,0
"19784",196635,9,4.90010547637939,1,1925,1
"19785",196650,13,4.3499550819397,1,1925,1
"19786",196663,12,4.92888641357422,1,1925,1
"19787",196666,17,6.15604400634766,1,1925,1
"19788",196670,9,5.13343095779419,4,1925,0
"19789",196681,14,6.37080097198486,3,1925,0
"19790",196693,16,5.7516074180603,2,1925,0
"19791",196694,18,5.91770696640015,4,1925,0
"19792",196707,11,5.37831497192383,4,1925,0
"19793",196726,18,5.54467964172363,3,1925,0
"19794",196727,12,2.68758058547974,2,1925,0
"19795",196737,16,5.81205034255981,4,1925,0
"19796",196784,10,5.15629053115845,2,1925,0
"19797",196791,8,4.05135011672974,3,1925,0
"19798",196795,13,5.61851644515991,4,1925,0
"19799",196796,18,6.11357355117798,1,1925,1
"19800",196818,15,5.38732433319092,4,1925,0
"19801",196827,12,4.3745231628418,4,1925,0
"19802",196835,16,6.50374507904053,2,1925,0
"19803",196838,13,5.97413396835327,1,1925,1
"19804",196852,16,5.86231231689453,3,1925,0
"19805",196857,9,3.64765667915344,1,1925,1
"19806",196863,16,5.81205034255981,1,1925,1
"19807",196879,12,5.28086709976196,4,1925,0
"19808",196885,12,5.68727445602417,1,1925,1
"19809",196886,17,5.81205034255981,1,1925,1
"19810",196889,15,5.5373797416687,4,1925,0
"19811",196893,10,5.14492607116699,2,1925,0
"19812",196906,16,5.61851644515991,1,1925,1
"19813",196919,10,4.59521865844727,3,1925,0
"19814",196922,16,6.19678354263306,3,1925,0
"19815",196928,9,4.17648315429688,2,1925,0
"19816",196929,10,5.08795118331909,2,1925,0
"19817",196933,12,4.85531854629517,4,1925,0
"19818",196952,16,5.37831497192383,3,1925,0
"19819",196955,12,5.61851644515991,4,1925,0
"19820",196967,16,5.3224835395813,2,1925,0
"19821",196972,16,6.0228066444397,2,1925,0
"19822",196977,12,5.94887924194336,1,1925,1
"19823",196981,13,5.45661926269531,2,1925,0
"19824",196999,8,4.62547826766968,1,1925,1
"19825",197000,11,4.99741077423096,1,1925,1
"19826",197001,12,5.46495294570923,2,1925,0
"19827",197008,16,6.62336778640747,2,1925,0
"19828",197009,5,5.00712394714355,3,1925,0
"19829",197010,12,5.44251728057861,1,1925,1
"19830",197014,16,6.23592805862427,3,1925,0
"19831",197023,14,5.68060731887817,1,1925,1
"19832",197025,10,4.44599056243896,2,1925,0
"19833",197037,12,5.28345251083374,2,1925,0
"19834",197047,17,6.23592805862427,1,1925,1
"19835",197051,12,5.17863893508911,4,1925,0
"19836",197062,10,4.70749664306641,4,1925,0
"19837",197102,12,5.24514675140381,1,1925,1
"19838",197107,15,6.56082248687744,3,1925,0
"19839",197112,10,4.95686197280884,2,1925,0
"19840",197137,12,5.40510320663452,1,1925,1
"19841",197169,16,5.08426713943481,4,1925,0
"19842",197173,14,5.42257165908813,2,1925,0
"19843",197185,9,5.28345251083374,2,1925,0
"19844",197192,11,6.11357355117798,4,1925,0
"19845",197193,16,5.7516074180603,3,1925,0
"19846",197219,18,5.73906755447388,1,1925,1
"19847",197221,18,5.61851644515991,4,1925,0
"19848",197232,14,5.17863893508911,1,1925,1
"19849",197252,10,5.37831497192383,2,1925,0
"19850",197261,16,5.56740856170654,4,1925,0
"19851",197269,11,6.88795280456543,2,1925,0
"19852",197270,16,5.68727445602417,1,1925,1
"19853",197273,8,5.08795118331909,3,1925,0
"19854",197284,12,4.68963766098022,3,1925,0
"19855",197287,12,5.17206430435181,1,1925,1
"19856",197288,8,4.57521629333496,4,1925,0
"19857",197298,14,5.68727445602417,1,1925,1
"19858",197301,9,5.06153964996338,4,1925,0
"19859",197333,18,5.92305660247803,4,1925,0
"19860",197354,18,5.46495294570923,2,1925,0
"19861",197361,12,5.17863893508911,4,1925,0
"19862",197364,12,5.97413396835327,4,1925,0
"19863",197390,8,5.06153964996338,3,1925,0
"19864",197392,14,4.15443086624146,2,1925,0
"19865",197405,7,5.81205034255981,4,1925,0
"19866",197406,11,4.88539791107178,2,1925,0
"19867",197409,10,4.92888641357422,2,1925,0
"19868",197412,18,5.34144258499146,3,1925,0
"19869",197416,12,5.37031698226929,1,1925,1
"19870",197418,12,5.61851644515991,3,1925,0
"19871",197437,12,5.97413396835327,4,1925,0
"19872",197444,18,5.97413396835327,1,1925,1
"19873",197456,13,5.08608245849609,3,1925,0
"19874",197465,16,5.63265132904053,4,1925,0
"19875",197466,16,5.37831497192383,2,1925,0
"19876",197467,18,5.77758121490479,1,1925,1
"19877",197472,17,5.54467964172363,2,1925,0
"19878",197481,13,5.7516074180603,2,1925,0
"19879",197505,6,4.42958450317383,2,1925,0
"19880",197514,16,5.49685764312744,2,1925,0
"19881",197539,12,5.43974018096924,2,1925,0
"19882",197552,16,5.66713905334473,4,1925,0
"19883",197553,8,4.51268911361694,4,1925,0
"19884",197557,12,5.28345251083374,4,1925,0
"19885",197559,14,5.68727445602417,1,1925,1
"19886",197565,12,5.62560892105103,2,1925,0
"19887",197585,12,3.85259008407593,3,1925,0
"19888",197586,12,5.28345251083374,2,1925,0
"19889",197621,18,6.2320818901062,4,1925,0
"19890",197627,11,3.97057771682739,4,1925,0
"19891",197640,14,5.97413396835327,1,1925,1
"19892",197641,8,4.70749664306641,2,1925,0
"19893",197660,16,4.3238730430603,2,1925,0
"19894",197663,10,4.92888641357422,1,1925,1
"19895",197670,15,5.6240177154541,2,1925,0
"19896",197673,7,5.06153964996338,2,1925,0
"19897",197679,0,5.04903888702393,4,1925,0
"19898",197681,16,5.19544410705566,1,1925,1
"19899",197682,8,5.12180233001709,4,1925,0
"19900",197687,9,5.17863893508911,2,1925,0
"19901",197692,9,4.42273092269897,1,1925,1
"19902",197698,11,5.97413396835327,4,1925,0
"19903",197714,14,5.55231332778931,3,1925,0
"19904",197722,12,5.46495294570923,4,1925,0
"19905",197725,12,5.12180233001709,2,1925,0
"19906",197730,9,5.46495294570923,3,1925,0
"19907",197734,18,6.04628229141235,3,1925,0
"19908",197740,10,5.15629053115845,1,1925,1
"19909",197750,16,5.97413396835327,1,1925,1
"19910",197758,12,5.28345251083374,1,1925,1
"19911",197778,13,5.46495294570923,3,1925,0
"19912",197784,16,5.81205034255981,4,1925,0
"19913",197788,12,5.22890090942383,2,1925,0
"19914",197793,13,5.17863893508911,2,1925,0
"19915",197795,16,6.35860681533813,4,1925,0
"19916",197816,12,5.17863893508911,1,1925,1
"19917",197823,14,5.81205034255981,3,1925,0
"19918",197828,8,5.14492607116699,4,1925,0
"19919",197829,12,6.37877559661865,2,1925,0
"19920",197840,11,5.22060441970825,1,1925,1
"19921",197847,18,5.31286764144897,3,1925,0
"19922",197855,9,5.46495294570923,4,1925,0
"19923",197861,16,6.0228066444397,1,1925,1
"19924",197864,12,5.1675271987915,4,1925,0
"19925",197870,17,6.19678354263306,4,1925,0
"19926",197877,11,5.61851644515991,4,1925,0
"19927",197886,8,5.02355813980103,2,1925,0
"19928",197894,7,5.03053712844849,4,1925,0
"19929",197897,8,5.06938076019287,2,1925,0
"19930",197908,17,5.09813117980957,1,1925,1
"19931",197916,14,5.7516074180603,1,1925,1
"19932",197924,18,5.28345251083374,4,1925,0
"19933",197931,13,4.82430553436279,2,1925,0
"19934",197940,12,5.52142190933228,2,1925,0
"19935",197944,11,5.54467964172363,3,1925,0
"19936",197959,12,4.09090709686279,1,1925,1
"19937",197960,11,5.17863893508911,1,1925,1
"19938",197977,12,5.80186939239502,3,1925,0
"19939",198005,11,5.06153964996338,3,1925,0
"19940",198011,5,5.43251657485962,4,1925,0
"19941",198020,12,4.99741077423096,1,1925,1
"19942",198033,12,5.91067218780518,1,1925,1
"19943",198037,8,5.17206430435181,2,1925,0
"19944",198062,8,4.53358793258667,4,1925,0
"19945",198075,10,5.06153964996338,1,1925,1
"19946",198076,9,4.4583911895752,4,1925,0
"19947",198078,12,6.01759719848633,4,1925,0
"19948",198085,12,5.74535703659058,3,1925,0
"19949",198093,16,5.86904764175415,4,1925,0
"19950",198095,18,5.52923440933228,2,1925,0
"19951",198097,8,4.92888641357422,2,1925,0
"19952",198126,18,5.46495294570923,2,1925,0
"19953",198145,12,5.15629053115845,2,1925,0
"19954",198160,12,6.19678354263306,2,1925,0
"19955",198175,18,5.48141479492188,3,1925,0
"19956",198187,16,6.78369140625,3,1925,0
"19957",198206,12,5.41387557983398,1,1925,1
"19958",198218,12,5.37831497192383,4,1925,0
"19959",198224,7,5.17863893508911,2,1925,0
"19960",198235,10,4.91459941864014,3,1925,0
"19961",198237,12,5.81205034255981,4,1925,0
"19962",198242,14,5.52923440933228,4,1925,0
"19963",198243,11,4.82430553436279,2,1925,0
"19964",198244,10,5.17863893508911,3,1925,0
"19965",198264,18,5.86904764175415,1,1925,1
"19966",198276,12,5.34144258499146,3,1925,0
"19967",198278,12,4.93496990203857,2,1925,0
"19968",198294,8,4.80843114852905,2,1925,0
"19969",198299,10,5.01053428649902,3,1925,0
"19970",198300,13,4.72504234313965,1,1925,1
"19971",198307,14,6.30990028381348,1,1925,1
"19972",198321,8,2.37718319892883,3,1925,0
"19973",198337,9,4.63406229019165,2,1925,0
"19974",198363,12,5.37831497192383,1,1925,1
"19975",198370,12,5.28345251083374,3,1925,0
"19976",198375,16,5.93859624862671,1,1925,1
"19977",198379,18,5.68727445602417,1,1925,1
"19978",198382,5,1.12573254108429,4,1925,0
"19979",198398,13,5.06153964996338,1,1925,1
"19980",198407,12,5.37831497192383,1,1925,1
"19981",198412,12,5.58227920532227,3,1925,0
"19982",198418,12,5.36420440673828,3,1925,0
"19983",198426,11,4.80843114852905,1,1925,1
"19984",198434,12,5.17863893508911,4,1925,0
"19985",198449,12,5.54467964172363,4,1925,0
"19986",198471,12,6.0228066444397,3,1925,0
"19987",198502,12,4.92888641357422,2,1925,0
"19988",198510,12,5.02355813980103,2,1925,0
"19989",198512,9,5.08608245849609,4,1925,0
"19990",198513,18,5.46495294570923,1,1925,1
"19991",198515,13,5.46495294570923,3,1925,0
"19992",198526,12,4.87047147750854,3,1925,0
"19993",198529,11,5.61137342453003,2,1925,0
"19994",198554,12,5.23241853713989,3,1925,0
"19995",198606,12,5.33200788497925,2,1925,0
"19996",198611,9,5.01057004928589,2,1925,0
"19997",198627,12,5.70047616958618,1,1925,1
"19998",198629,11,4.92888641357422,1,1925,1
"19999",198630,12,5.242835521698,2,1925,0
"20000",198644,6,5.17863893508911,4,1925,0
"20001",198671,15,5.7516074180603,3,1925,0
"20002",198686,10,5.01057004928589,3,1925,0
"20003",198690,10,5.63265132904053,1,1925,1
"20004",198703,12,5.28345251083374,1,1925,1
"20005",198739,15,5.17863893508911,1,1925,1
"20006",198740,12,5.61851644515991,2,1925,0
"20007",198744,3,4.79312705993652,1,1925,1
"20008",198764,11,5.28345251083374,1,1925,1
"20009",198766,10,4.99741077423096,4,1925,0
"20010",198776,10,4.7759051322937,3,1925,0
"20011",198783,8,5.3106164932251,2,1925,0
"20012",198785,10,4.92888641357422,2,1925,0
"20013",198809,13,5.54467964172363,2,1925,0
"20014",198812,12,5.37031698226929,4,1925,0
"20015",198821,14,5.09813117980957,1,1925,1
"20016",198832,8,5.28345251083374,3,1925,0
"20017",198835,8,5.26335048675537,2,1925,0
"20018",198856,12,4.92888641357422,1,1925,1
"20019",198861,12,5.28345251083374,2,1925,0
"20020",198864,12,5.42257165908813,4,1925,0
"20021",198865,10,5.17863893508911,3,1925,0
"20022",198872,16,5.06153964996338,3,1925,0
"20023",198882,8,4.59521865844727,2,1925,0
"20024",198886,12,5.37831497192383,4,1925,0
"20025",198909,12,4.42478466033936,3,1925,0
"20026",198912,12,5.03637933731079,2,1925,0
"20027",198916,8,4.80843114852905,4,1925,0
"20028",198922,0,5.22890090942383,1,1925,1
"20029",198927,11,5.78228569030762,1,1925,1
"20030",198931,12,5.66713905334473,2,1925,0
"20031",198935,12,5.02355813980103,1,1925,1
"20032",198939,15,5.63964462280273,3,1925,0
"20033",198976,9,5.03637933731079,1,1925,1
"20034",198981,12,4.92888641357422,4,1925,0
"20035",198984,12,5.28345251083374,2,1925,0
"20036",198986,12,5.46495294570923,4,1925,0
"20037",198993,16,5.86904764175415,1,1925,1
"20038",199016,12,5.49685764312744,3,1925,0
"20039",199018,11,4.82430553436279,1,1925,1
"20040",199034,14,5.7516074180603,1,1925,1
"20041",199038,10,5.61851644515991,1,1925,1
"20042",199039,8,4.49094676971436,2,1925,0
"20043",199042,11,4.93496990203857,4,1925,0
"20044",199059,10,4.3745231628418,3,1925,0
"20045",199089,7,4.92888641357422,1,1925,1
"20046",199093,10,5.3224835395813,2,1925,0
"20047",199112,12,4.63406229019165,1,1925,1
"20048",199133,16,5.54467964172363,3,1925,0
"20049",199139,8,4.85531854629517,3,1925,0
"20050",199140,8,4.7759051322937,2,1925,0
"20051",199153,16,5.12180233001709,1,1925,1
"20052",199162,12,4.67145347595215,4,1925,0
"20053",199163,12,5.08664131164551,4,1925,0
"20054",199172,11,4.52622556686401,1,1925,1
"20055",199185,5,5.5373797416687,4,1925,0
"20056",199213,1,4.59521865844727,2,1925,0
"20057",199222,0,5.37831497192383,1,1925,1
"20058",199232,12,5.61851644515991,4,1925,0
"20059",199250,6,4.95686197280884,1,1925,1
"20060",199254,17,6.05383443832397,2,1925,0
"20061",199264,16,5.41387557983398,2,1925,0
"20062",199271,16,5.33200788497925,3,1925,0
"20063",199287,8,3.02424359321594,4,1925,0
"20064",199301,8,5.3224835395813,2,1925,0
"20065",199310,11,4.63406229019165,3,1925,0
"20066",199339,12,5.43974018096924,2,1925,0
"20067",199346,12,5.12180233001709,3,1925,0
"20068",199389,12,5.06153964996338,3,1925,0
"20069",199403,6,4.75923681259155,1,1925,1
"20070",199411,12,5.08795118331909,1,1925,1
"20071",199424,18,5.711998462677,4,1925,0
"20072",199426,9,4.92888641357422,2,1925,0
"20073",199441,10,6.23592805862427,2,1925,0
"20074",199445,8,4.49288320541382,4,1925,0
"20075",199477,14,5.01057004928589,2,1925,0
"20076",199482,13,6.11357355117798,3,1925,0
"20077",199485,15,5.7516074180603,1,1925,1
"20078",199489,17,5.61851644515991,2,1925,0
"20079",199508,12,5.09930038452148,1,1925,1
"20080",199526,18,5.61851644515991,4,1925,0
"20081",199530,16,5.34144258499146,4,1925,0
"20082",199546,17,5.68727445602417,2,1925,0
"20083",199562,8,5.21122312545776,1,1925,1
"20084",199566,10,4.75428342819214,4,1925,0
"20085",199572,10,4.99741077423096,4,1925,0
"20086",199575,8,5.60754680633545,2,1925,0
"20087",199581,10,5.08608245849609,4,1925,0
"20088",199586,8,4.88539791107178,3,1925,0
"20089",199606,14,5.17863893508911,1,1925,1
"20090",199615,12,5.25314569473267,3,1925,0
"20091",199621,12,4.88539791107178,3,1925,0
"20092",199653,7,4.53396892547607,4,1925,0
"20093",199673,10,5.06153964996338,4,1925,0
"20094",199676,14,5.51354742050171,3,1925,0
"20095",199685,16,5.68727445602417,3,1925,0
"20096",199693,9,5.06153964996338,1,1925,1
"20097",199708,12,5.73906755447388,3,1925,0
"20098",199711,8,7.31486892700195,4,1925,0
"20099",199720,16,5.35078907012939,1,1925,1
"20100",199727,16,6.69070816040039,4,1925,0
"20101",199734,12,4.58974885940552,3,1925,0
"20102",199739,11,4.80843114852905,1,1925,1
"20103",199741,12,4.59521865844727,1,1925,1
"20104",199750,10,5.06153964996338,2,1925,0
"20105",199755,10,5.61137342453003,3,1925,0
"20106",199766,12,4.70749664306641,1,1925,1
"20107",199768,8,4.75428342819214,3,1925,0
"20108",199777,14,5.46495294570923,4,1925,0
"20109",199783,8,5.74134397506714,1,1925,1
"20110",199784,18,3.84917998313904,4,1925,0
"20111",199793,15,5.3224835395813,2,1925,0
"20112",199800,12,5.28345251083374,2,1925,0
"20113",199818,18,5.46495294570923,3,1925,0
"20114",199844,8,5.02953577041626,1,1925,1
"20115",199863,10,5.14492607116699,1,1925,1
"20116",199890,10,5.20049905776978,2,1925,0
"20117",199906,12,5.37831497192383,4,1925,0
"20118",199918,10,4.63406229019165,4,1925,0
"20119",199930,16,5.33200788497925,4,1925,0
"20120",199933,13,5.82371282577515,2,1925,0
"20121",199942,10,4.32078170776367,2,1925,0
"20122",199951,12,5.37831497192383,3,1925,0
"20123",199954,10,5.46495294570923,3,1925,0
"20124",199958,10,5.04446268081665,2,1925,0
"20125",199980,1,5.03053712844849,1,1925,1
"20126",199989,13,5.12180233001709,4,1925,0
"20127",200013,11,6.96800899505615,3,1925,0
"20128",200050,12,6.0228066444397,1,1925,1
"20129",200058,8,5.37831497192383,1,1925,1
"20130",200069,14,5.46495294570923,3,1925,0
"20131",200087,11,5.28345251083374,3,1925,0
"20132",200095,12,5.28345251083374,3,1925,0
"20133",200107,6,5.39170455932617,3,1925,0
"20134",200147,11,4.85531854629517,1,1925,1
"20135",200149,8,5.3106164932251,2,1925,0
"20136",200155,16,6.66604566574097,4,1925,0
"20137",200156,11,4.79312705993652,1,1925,1
"20138",200167,8,5.68727445602417,2,1925,0
"20139",200171,11,4.72171545028687,1,1925,1
"20140",200172,12,5.1675271987915,2,1925,0
"20141",200179,16,5.61851644515991,4,1925,0
"20142",200180,18,5.69605159759521,3,1925,0
"20143",200182,8,4.7759051322937,4,1925,0
"20144",200213,12,4.75428342819214,3,1925,0
"20145",200218,12,5.44821548461914,1,1925,1
"20146",200221,10,5.58227920532227,3,1925,0
"20147",200251,16,6.53269100189209,3,1925,0
"20148",200272,16,5.14492607116699,4,1925,0
"20149",200301,10,5.01057004928589,4,1925,0
"20150",200307,14,5.242835521698,2,1925,0
"20151",200309,10,5.23241853713989,1,1925,1
"20152",200315,11,5.3224835395813,4,1925,0
"20153",200323,13,6.19678354263306,1,1925,1
"20154",200335,12,4.44917917251587,4,1925,0
"20155",200347,10,5.36004877090454,3,1925,0
"20156",200386,8,4.99365854263306,4,1925,0
"20157",200401,12,5.81205034255981,1,1925,1
"20158",200404,14,5.92297029495239,3,1925,0
"20159",200416,12,5.68727445602417,4,1925,0
"20160",200431,18,5.7701268196106,2,1925,0
"20161",200445,18,5.70701265335083,4,1925,0
"20162",200456,11,5.28086709976196,3,1925,0
"20163",200473,11,5.06153964996338,3,1925,0
"20164",200475,12,4.91459941864014,2,1925,0
"20165",200477,12,5.12180233001709,3,1925,0
"20166",200495,16,5.97910928726196,2,1925,0
"20167",200496,14,5.28345251083374,2,1925,0
"20168",200509,11,5.26335048675537,2,1925,0
"20169",200529,16,5.97413396835327,3,1925,0
"20170",200535,10,5.49761009216309,3,1925,0
"20171",200538,9,4.87047147750854,4,1925,0
"20172",200550,8,5.3106164932251,2,1925,0
"20173",200553,12,5.53131246566772,1,1925,1
"20174",200560,12,6.61482858657837,3,1925,0
"20175",200570,12,5.81205034255981,4,1925,0
"20176",200578,11,5.06153964996338,3,1925,0
"20177",200585,9,5.61851644515991,3,1925,0
"20178",200588,12,5.89637231826782,4,1925,0
"20179",200597,9,4.91459941864014,3,1925,0
"20180",200610,7,3.19867300987244,3,1925,0
"20181",200612,13,5.61851644515991,1,1925,1
"20182",200613,9,5.46495294570923,1,1925,1
"20183",200616,10,4.7923002243042,4,1925,0
"20184",200657,13,3.45956158638,1,1925,1
"20185",200660,12,5.7516074180603,1,1925,1
"20186",200664,8,5.63964462280273,4,1925,0
"20187",200672,12,5.26335048675537,1,1925,1
"20188",200678,3,5.40510320663452,4,1925,0
"20189",200683,16,5.7701268196106,3,1925,0
"20190",200690,12,5.17863893508911,4,1925,0
"20191",200701,18,6.71477699279785,4,1925,0
"20192",200711,10,4.82616710662842,4,1925,0
